id,modified,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,mng_win,mng_draw,mng_loss,mng_underdog_win,mng_underdog_draw,mng_clean_sheets,mng_goals_scored,total_points,in_dreamteam,now_cost,ep_this,ep_next,selected_by_percent,expected_goals_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,starts_per_90,clean_sheets_per_90,name,team_name,position
97,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,0.0,0.0,0.1,0.5,0.5,4.3,6.67,0.0,0.0,Yunus Emre Konak,Brentford,MID
98,false,16,0,0,0,0,0,0,0,0,0,0,0,4,2.0,0.5,0.0,0.3,0,0.00,0.00,0.00,0.67,0,0,0,0,0,0,0,1,false,50,1.5,1.5,0.1,0.09,0.24,1.6,1.52,1.03,0.23,Keane Lewis-Potter,Brentford,MID
99,false,89,1,0,0,1,0,0,0,0,0,0,2,35,40.8,50.2,17.0,10.8,1,0.09,0.45,0.54,1.17,0,0,0,0,0,0,0,9,false,81,3.5,3.5,41.2,0.32,0.56,1.55,1.49,1.0,0.21,Bryan Mbeumo,Brentford,MID
100,false,1,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,1,false,42,0.0,0.0,0.3,0.0,0.01,1.36,2.0,1.0,0.5,Ben Mee,Brentford,DEF
101,false,90,0,0,0,1,0,0,0,0,0,0,0,15,17.8,12.3,0.0,3.0,1,0.00,0.01,0.01,1.17,0,0,0,0,0,0,0,2,false,48,5.5,5.5,0.2,0.13,0.17,1.53,1.48,1.12,0.13,Christian Nørgaard,Brentford,MID
102,false,6,0,0,0,0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.56,0,0,0,0,0,0,0,1,false,49,0.0,0.0,0.0,0.0,0.08,2.7,0.0,0.0,0.0,Frank Onyeka,Brentford,MID
103,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Myles Peart-Harris,Brentford,MID
104,false,90,0,0,0,1,1,0,0,0,0,0,0,3,18.8,0.1,17.0,3.6,1,0.01,0.00,0.01,1.17,0,0,0,0,0,0,0,0,false,44,1.5,1.5,0.3,0.04,0.07,1.64,1.62,0.98,0.1,Ethan Pinnock,Brentford,DEF
105,false,90,0,0,0,1,0,0,0,0,0,0,0,4,7.6,1.2,0.0,0.9,1,0.00,0.00,0.00,1.17,0,0,0,0,0,0,0,2,false,43,0.0,0.0,0.1,0.02,0.19,1.76,1.64,0.9,0.16,Mads Roerslev Rasmussen,Brentford,DEF
106,false,73,0,0,0,1,0,0,0,0,0,0,0,-2,6.8,0.9,8.0,1.6,1,0.13,0.01,0.14,0.50,0,0,0,0,0,0,0,2,false,51,1.5,1.5,1.2,0.33,0.4,1.27,1.38,0.98,0.4,Kevin Schade,Brentford,MID
107,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,59,0.0,0.0,0.0,0.07,0.08,1.76,1.4,0.7,0.0,Igor Thiago Nascimento Rodrigues,Brentford,FWD
108,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,73,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,Ivan Toney,Brentford,FWD
109,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,39,-0.5,-0.5,4.0,0.0,0.0,0.93,1.25,0.62,0.0,Hákon Valdimarsson,Brentford,GKP
110,false,83,1,1,0,1,0,0,0,1,0,0,3,47,50.2,14.2,44.0,10.8,1,1.00,0.01,1.01,0.61,0,0,0,0,0,0,0,11,true,66,4.5,4.5,17.1,0.58,0.64,1.48,1.41,1.07,0.26,Yoane Wissa,Brentford,FWD
111,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,0.0,0.0,2.3,0.07,0.12,2.14,1.96,0.81,0.0,Yehor Yarmoliuk,Brentford,MID
112,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mathias Jorgensen,Brentford,DEF
113,false,45,1,0,0,0,0,0,0,0,0,0,0,24,39.6,6.5,26.0,7.2,0,0.17,0.05,0.22,0.21,0,0,0,0,0,0,0,6,false,51,0.5,1.0,0.3,0.22,0.45,1.65,1.91,0.88,0.15,Simon Adingra,Brighton,MID
114,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benicio Baker-Boaitey,Brighton,MID
115,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,50,1.0,1.5,0.2,0.14,0.19,1.25,1.16,1.06,0.32,Carlos Baleba,Brighton,MID
116,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,40,0.0,0.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,Valentín Barco,Brighton,DEF
117,false,78,0,0,0,1,0,0,0,0,0,0,0,13,11.4,19.9,0.0,3.1,1,0.00,0.19,0.19,0.98,0,0,0,0,0,0,0,2,false,46,1.3,0.8,0.5,0.25,0.39,1.8,1.99,0.89,0.14,Facundo Buonanotte,Leicester,MID
118,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Amario Cozier-Duberry,Brighton,MID
119,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mahmoud Dahoud,Brighton,MID
120,false,75,0,0,1,0,0,0,0,0,0,0,0,23,7.0,0.3,6.0,1.3,1,0.07,0.00,0.07,0.45,0,0,0,0,0,0,0,6,false,42,0.0,0.0,2.4,0.04,0.08,1.59,1.73,0.98,0.23,Lewis Dunk,Brighton,DEF
121,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,54,1.5,1.5,0.1,0.26,0.36,1.51,1.46,0.97,0.32,Julio Enciso,Ipswich,MID
122,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,49,4.0,4.5,0.9,0.03,0.12,1.5,1.49,0.96,0.11,Pervis Estupiñán,Brighton,DEF
123,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,55,1.0,1.0,0.3,0.23,0.41,1.6,1.93,0.55,0.28,Evan Ferguson,West Ham,FWD
124,false,8,0,0,0,0,0,0,0,0,0,0,0,4,0.4,7.6,0.0,0.8,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,1,false,50,0.0,0.0,0.0,0.07,0.11,1.22,0.93,0.93,0.0,Billy Gilmour,Brighton,MID
125,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pascal Groß,Brighton,MID
126,false,90,0,0,1,0,0,0,0,0,0,0,0,14,11.8,6.1,2.0,2.0,1,0.00,0.01,0.01,0.45,0,0,0,0,0,0,0,3,false,49,3.0,3.5,0.1,0.1,0.19,1.55,1.37,1.08,0.36,Jack Hinshelwood,Brighton,MID
127,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Ibrahim Osman,Brighton,MID
128,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,43,0.0,0.0,0.1,0.0,0.02,1.53,1.6,0.9,0.1,Igor Julio dos Santos de Paulo,Brighton,DEF
129,false,81,0,0,1,0,0,0,0,0,0,0,0,9,5.0,10.8,7.0,2.3,1,0.03,0.02,0.05,0.45,0,0,0,0,0,0,0,2,false,56,4.5,5.0,15.1,0.38,0.52,1.14,1.11,1.06,0.32,João Pedro Junqueira de Jesus,Brighton,FWD
130,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kacper Kozłowski,Brighton,MID
131,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,-0.5,0.0,0.3,0.04,0.1,1.52,2.36,1.06,0.24,Tariq Lamptey,Brighton,DEF
132,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,65,0.0,0.5,0.0,0.17,0.22,1.61,0.0,0.0,0.0,Solly March,Brighton,MID
133,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Adrian Mazilu,Brighton,MID
134,false,81,0,0,1,0,0,0,0,1,0,0,0,10,22.4,43.8,4.0,7.0,1,0.00,0.11,0.11,0.45,0,0,0,0,0,0,0,2,false,50,0.0,0.0,0.0,0.09,0.17,1.05,0.53,1.6,0.53,James Milner,Brighton,MID
135,false,45,0,1,0,0,0,0,0,0,0,0,0,18,25.0,31.4,8.0,6.4,1,0.00,0.65,0.65,0.25,0,0,0,0,0,0,0,4,false,51,1.5,2.0,1.8,0.24,0.5,1.3,1.58,0.93,0.21,Yankuba Minteh,Brighton,MID
136,false,88,1,0,1,0,0,0,0,0,0,0,0,27,48.2,4.1,80.0,13.2,1,0.97,0.04,1.01,0.45,0,0,0,0,0,0,0,8,false,65,1.0,1.5,9.8,0.28,0.42,1.31,1.28,1.01,0.23,Mitoma Kaoru,Brighton,MID
137,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,0.0,0.0,0.4,0.0,5.3,2.6,0.0,0.0,0.0,Jakub Moder,Brighton,MID
138,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Mark O’Mahony,Brighton,FWD
139,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,40,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Odeluga Offiah,Brighton,DEF
140,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Cameron Peupion,Brighton,MID
141,false,8,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.8,0.0,0.1,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,1,false,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Jeremy Sarmiento Morante,Brighton,MID
142,false,90,0,0,1,0,0,0,0,0,0,1,1,31,18.6,0.0,0.0,1.9,1,0.00,0.00,0.00,0.45,0,0,0,0,0,0,0,7,false,41,0.0,0.0,0.7,0.0,0.0,0.94,0.5,1.0,0.5,Jason Steele,Brighton,GKP
143,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Deniz Undav,Brighton,FWD
144,false,90,0,0,1,0,0,0,0,0,0,0,0,28,18.8,0.5,0.0,1.9,1,0.00,0.00,0.00,0.45,0,0,0,0,0,0,0,6,false,45,4.5,5.0,1.2,0.05,0.09,1.3,1.31,1.0,0.23,Jan Paul van Hecke,Brighton,DEF
145,false,90,0,0,1,0,0,0,0,0,0,0,2,34,20.6,1.3,0.0,2.2,1,0.00,0.00,0.00,0.45,0,0,0,0,0,0,0,8,true,43,0.0,0.0,1.3,0.03,0.1,1.3,1.26,1.04,0.33,Joël Veltman,Brighton,DEF
146,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.5,1.0,2.9,0.0,0.0,1.46,1.52,1.0,0.22,Bart Verbruggen,Brighton,GKP
147,false,14,0,0,0,0,0,0,0,0,0,0,0,9,5.6,0.7,2.0,0.8,0,0.00,0.02,0.02,0.00,0,0,0,0,0,0,0,1,false,43,1.0,1.5,0.1,0.0,0.03,1.34,1.17,1.17,0.44,Adam Webster,Brighton,DEF
148,false,90,1,1,1,0,0,0,0,0,0,0,3,41,61.4,24.8,25.0,11.1,1,0.20,0.04,0.24,0.45,0,0,0,0,0,0,0,12,true,55,0.5,1.0,5.9,0.4,0.47,1.62,1.4,1.03,0.36,Danny Welbeck,Brighton,FWD
149,false,90,0,1,1,0,0,0,0,0,0,0,0,20,31.0,16.3,0.0,4.7,1,0.00,0.02,0.02,0.45,0,0,0,0,0,0,0,6,false,47,0.0,0.5,0.1,0.09,0.13,1.85,2.24,0.75,0.19,Mats Wieffer,Brighton,MID
150,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Andrey Nascimento dos Santos,Chelsea,MID
151,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Ângelo Gabriel Borges Damaceno,Chelsea,MID
152,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,46,1.5,1.5,3.2,0.0,0.0,1.31,1.32,1.0,0.23,Kepa Arrizabalaga,Bournemouth,GKP
153,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,42,1.0,1.5,0.1,0.0,0.02,1.45,1.36,0.81,0.0,Benoît Badiashile,Chelsea,DEF
154,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,39,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.0,0.0,Lucas Bergström,Chelsea,GKP
155,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,39,0.0,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,Marcus Bettinelli,Chelsea,GKP
156,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,53,0.4,-0.5,0.1,0.06,0.11,1.28,1.08,1.08,0.0,Armando Broja,Everton,FWD
157,false,90,0,0,0,2,0,0,0,1,0,0,0,12,11.6,28.3,2.0,4.2,1,0.03,0.06,0.09,0.77,0,0,0,0,0,0,0,1,false,49,3.0,3.5,1.0,0.02,0.1,1.33,1.28,1.03,0.25,Moisés Caicedo Corozo,Chelsea,MID
158,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Cesare Casadei,Chelsea,MID
159,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,0.5,1.0,0.7,0.09,0.13,1.38,1.33,1.06,0.2,Trevoh Chalobah,Chelsea,DEF
160,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,46,0.0,0.5,0.5,0.09,0.57,1.18,1.84,0.0,0.0,Ben Chilwell,Crystal Palace,DEF
161,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carney Chukwuemeka,Chelsea,MID
162,false,90,0,0,0,2,0,0,0,0,0,0,0,8,20.4,0.8,0.0,2.1,1,0.00,0.01,0.01,0.77,0,0,0,0,0,0,0,1,false,44,3.5,4.0,3.5,0.03,0.07,1.36,1.3,1.0,0.22,Levi Colwill,Chelsea,DEF
163,false,79,0,0,0,1,0,0,0,0,0,0,0,16,18.0,4.0,2.0,2.4,1,0.00,0.02,0.02,0.69,0,0,0,0,0,0,0,2,false,52,8.5,9.0,9.5,0.09,0.17,1.3,1.28,1.0,0.2,Marc Cucurella Saseta,Chelsea,DEF
164,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,54,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,David Datro Fofana,Chelsea,FWD
165,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,49,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Deivid Washington de Souza Eugênio,Chelsea,FWD
166,false,24,0,0,0,1,0,0,0,0,0,0,0,4,2.0,1.6,0.0,0.4,0,0.00,0.01,0.01,0.11,0,0,0,0,0,0,0,1,false,55,0.5,1.0,0.1,0.1,0.19,1.28,1.4,0.47,0.0,Kiernan Dewsbury-Hall,Chelsea,MID
167,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,42,0.0,6.0,0.5,0.04,0.08,1.77,1.24,1.0,0.37,Axel Disasi,Aston Villa,DEF
168,false,90,0,0,0,2,0,0,0,0,0,0,0,16,9.6,10.0,26.0,4.6,1,0.22,0.08,0.30,0.77,0,0,0,0,0,0,0,2,false,47,4.0,4.5,4.1,0.19,0.4,1.27,1.31,0.97,0.21,Enzo Fernández,Chelsea,MID
169,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,59,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Conor Gallagher,Chelsea,MID
170,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alfie Gilchrist,Chelsea,DEF
171,false,90,0,0,0,2,0,0,0,0,0,0,0,0,7.0,2.8,6.0,1.6,1,0.00,0.07,0.07,0.77,0,0,0,0,0,0,0,1,false,49,0.2,1.0,1.4,0.08,0.16,1.41,1.4,0.99,0.12,Malo Gusto,Chelsea,DEF
172,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,48,1.0,1.5,0.9,0.03,0.11,1.75,1.59,1.06,0.0,Reece James,Chelsea,DEF
173,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,43,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Omari Kellyman,Chelsea,MID
174,false,65,0,0,0,1,0,0,0,0,0,0,0,18,15.2,13.5,0.0,2.9,1,0.00,0.18,0.18,0.66,0,0,0,0,0,0,0,2,false,45,0.5,1.0,0.4,0.03,0.08,1.83,1.67,1.34,0.17,Roméo Lavia,Chelsea,MID
175,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,63,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Romelu Lukaku Bolingoli,Chelsea,FWD
176,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Malang Sarr,Chelsea,DEF
177,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,60,0.0,0.2,3.1,0.47,0.61,1.47,1.43,1.18,0.19,Noni Madueke,Chelsea,MID
178,false,24,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.3,0.0,0.0,0,0.00,0.00,0.00,0.11,0,0,0,0,0,0,0,1,false,47,0.0,0.2,0.5,0.0,0.03,1.85,2.54,0.0,0.0,Marc Guiu Paz,Chelsea,FWD
179,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,61,0.0,0.0,0.2,0.15,0.56,2.04,1.24,0.62,0.0,Mykhailo Mudryk,Chelsea,MID
180,false,65,0,0,0,1,0,0,0,0,0,0,0,3,4.6,23.6,23.0,5.1,1,0.47,0.06,0.53,0.66,0,0,0,0,0,0,0,2,false,77,0.0,0.2,6.2,0.56,0.65,1.24,0.99,1.14,0.41,Nicolas Jackson,Chelsea,FWD
181,false,57,0,0,0,1,0,0,0,0,0,0,0,6,7.8,13.5,13.0,3.4,1,0.15,0.06,0.21,0.66,0,0,0,0,0,0,0,1,false,57,2.5,3.0,2.7,0.52,0.62,1.65,1.68,0.84,0.21,Christopher Nkunku,Chelsea,MID
182,false,90,0,0,0,2,0,0,0,0,0,0,0,18,20.4,37.8,10.0,6.8,1,0.07,0.19,0.26,0.77,0,0,0,0,0,0,0,2,false,108,0.5,0.8,50.0,0.54,0.82,1.34,1.29,1.03,0.22,Cole Palmer,Chelsea,MID
183,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,Đorđe Petrović,Chelsea,GKP
184,false,10,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.5,0.0,0.0,0,0.00,0.00,0.00,0.08,0,0,0,0,0,0,0,1,false,44,0.0,0.0,0.1,0.08,0.16,1.62,1.02,0.51,0.51,Renato Palma Veiga,Chelsea,MID
185,false,90,0,0,0,2,0,0,0,0,0,3,0,7,23.4,0.0,0.0,2.3,1,0.00,0.00,0.00,0.77,0,0,0,0,0,0,0,2,false,45,6.0,6.5,6.7,0.0,0.0,1.33,1.22,1.0,0.22,Robert Sánchez,Chelsea,GKP
186,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,67,0.0,0.5,0.8,0.31,0.42,0.66,0.59,1.19,0.3,Raheem Sterling,Arsenal,MID
187,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,42,4.0,4.5,0.5,0.07,0.08,1.34,0.99,0.91,0.33,Tosin Adarabioyo,Chelsea,DEF
188,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,44,1.5,1.5,0.3,0.03,0.07,2.48,2.47,0.88,0.0,Lesley Ugochukwu,Southampton,MID
189,false,90,0,0,0,2,0,0,0,0,0,0,0,3,11.6,1.3,6.0,1.9,1,0.04,0.01,0.05,0.77,0,0,0,0,0,0,0,1,false,43,3.5,4.0,0.3,0.03,0.04,1.13,1.0,1.08,0.15,Wesley Fofana,Chelsea,DEF
190,false,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,false,45,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,Naouirou Ahamada,Crystal Palace,MID
191,false,90,0,0,0,2,0,0,0,1,0,0,0,3,18.4,2.9,7.0,2.8,1,0.04,0.02,0.06,1.59,0,0,0,0,0,0,0,0,false,42,3.0,2.5,3.7,0.02,0.04,1.12,1.5,1.01,0.19,Joachim Andersen,Fulham,DEF
192,false,20,0,0,0,1,0,0,0,1,0,0,0,-5,0.2,12.8,7.0,2.0,0,0.46,0.01,0.47,0.95,0,0,0,0,0,0,0,0,false,51,0.3,-0.2,0.2,0.23,0.31,1.68,2.47,1.03,0.14,Jordan Ayew,Leicester,MID
193,false,6,0,0,0,0,0,0,0,0,0,0,0,4,0.4,2.8,0.0,0.3,0,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,1,false,48,0.0,0.0,0.0,0.08,0.1,1.53,1.22,0.81,0.2,Cheick Doucouré,Crystal Palace,MID
194,false,83,0,0,0,2,0,0,0,1,0,0,0,1,16.4,1.8,0.0,1.8,1,0.00,0.01,0.01,1.59,0,0,0,0,0,0,0,0,false,44,0.0,6.5,0.2,0.03,0.04,1.29,1.15,1.01,0.4,Chris Richards,Crystal Palace,DEF
